TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JS3W6,RU000A0JTK38,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076
2016-05-18,,,,,,,,101.4974,99.0207,101.2374,97.0764,98.5262,97.21909999999998,96.2689,94.52840000000002,95.7146,93.2547,96.5292,93.1185,86.21799999999999,92.1261,98.5897,90.4127,95.9491,,,,,,,,,,,,,,99.2402,,,,83.40119999999997,,48.90495
2016-05-19,,,,,,,,101.49700000000001,98.9882,,97.055,95.3374,93.7735,96.1344,94.227,95.5705,91.589,96.2028,92.931,86.2081,91.88309999999998,97.969,90.0813,95.7285,,,,,,,,,,,,,,98.8836,,,,83.5649,,48.54075
2016-05-20,,,,,,,,101.5324,99.0081,101.2451,96.9787,98.565,93.7757,96.2043,94.3112,95.6309,92.0232,96.4927,93.0585,86.04400000000003,92.10700000000001,98.6467,90.1976,95.9114,,,,,,,,,,,,,,99.3785,,,,83.4845,,48.858
2016-05-23,,,,,,,,101.5983,99.07429999999998,101.3573,97.0238,98.5861,93.77889999999998,96.1718,94.2958,95.7346,91.8605,96.3515,92.9506,85.91799999999998,92.0844,98.5121,90.2854,95.8289,,,,,,,,,,,,,,99.3034,,,,83.8784,,48.536
2016-05-24,,,,,,,,101.6059,99.1506,101.3672,97.1098,98.6429,93.76529999999998,96.1805,94.2896,95.558,92.3596,96.4552,92.8373,86.2205,91.9263,98.4754,90.3555,,,,,,,,,,,,,,,99.4026,,,,83.8639,,48.57485000000001
2016-05-25,,,,,,,,101.637,99.1404,101.3741,97.13209999999998,98.6488,93.8753,96.249,94.36319999999998,95.8267,92.6175,96.5801,93.21280000000002,,92.3204,98.8703,90.8521,95.8496,,,,,,,,,,,,,,99.9728,,,,83.95639999999999,,49.0549
2016-05-26,,,,,,,,101.6395,99.1297,101.3736,97.2107,98.7378,93.8972,96.245,94.4266,95.7201,,96.45700000000001,93.0795,,92.17109999999998,98.64889999999998,90.594,95.853,,,,,,,,,,,,,,99.9156,,,,83.8541,,49.0649
2016-05-27,,,,,,,,101.6595,99.1002,101.398,97.2623,98.7443,93.9105,96.14,94.264,95.6936,92.59770000000002,96.2414,92.8881,86.104,92.1069,98.5805,90.3132,95.7512,,,,,,,,,,,,,,99.6484,,,,83.9029,,49.0709
2016-05-30,,,,,,,,101.7315,99.1631,101.42969999999998,97.2975,98.7204,93.9702,96.3484,94.3638,95.8271,92.605,96.2695,93.044,86.15299999999999,92.09139999999998,98.7898,90.4955,95.8238,,,,,,,,,,,,,,99.8829,,,,83.869,,49.1029
2016-05-31,,,,,,,,101.7558,99.1411,101.39200000000001,97.3142,98.7996,93.9583,96.4103,94.3804,95.694,92.8146,96.57280000000002,93.1611,,92.3262,98.6578,90.5802,95.8242,,,,,,,,,,,,,,99.5738,,,,84.0393,,48.843
2016-06-01,,,,,,,,101.7223,99.2038,101.3505,97.1695,98.7548,93.9025,96.1287,94.241,95.6241,92.6952,96.3233,93.0818,,91.75540000000002,98.06449999999998,90.35,95.4892,,,,,,,,,,,,,,98.6791,,,,83.9178,,48.84025000000001
2016-06-02,,,,,,,,101.7514,99.1219,101.3763,97.117,,93.6773,96.04799999999999,90.9684,95.4567,90.7837,95.9073,92.4655,85.42180000000002,91.6054,98.0088,89.8639,95.6224,,,,,,,,,,,,,,98.6114,,,,83.6259,,48.802
2016-06-03,,,,,,,,101.7419,99.1481,101.35150000000002,97.2001,98.7419,93.9126,96.0813,91.0244,95.5553,90.8634,96.2358,93.0456,85.4816,91.9028,98.1321,90.1056,97.0284,,,,,,,,,,,,,,99.33639999999998,,,,83.5898,,48.843999999999994
2016-06-06,,,,,,,,101.82669999999996,99.262,101.45990000000002,97.3323,98.8938,94.0706,96.46799999999999,91.5111,95.936,91.0406,96.9022,93.8224,86.3901,93.0421,99.6794,91.63049999999998,96.4376,,,,,,,,,,,,,,100.6009,,,,85.0646,,48.89970000000001
2016-06-07,,,,,,,,101.89350000000002,99.2133,101.4671,97.3511,98.9237,94.2166,96.6034,91.7244,96.1087,91.2305,97.24,94.1029,86.56700000000002,93.3542,100.2832,92.0954,96.5139,,,,,,,,,,,,,,101.0888,,,,85.4121,,48.91530000000001
2016-06-08,,,,,,,,101.8972,99.1499,101.5105,97.4079,99.0009,94.274,96.65490000000004,91.9253,96.4962,91.4288,97.3275,94.3355,86.6591,93.57769999999998,100.8889,92.3672,96.7213,,,,,,,,,,,,,,101.2278,,,,85.4551,,
2016-06-09,,,,,,,,101.9408,99.2533,101.506,97.3405,99.0276,94.2806,96.5802,91.8617,96.3853,91.2915,97.27100000000002,94.2211,86.99799999999999,93.3743,100.0457,91.87149999999998,96.76100000000001,,,,,,,,,,,,,,100.8219,,,,85.4098,,
2016-06-10,,,,,,,,101.9781,99.25280000000002,101.5641,97.3996,99.0066,94.7457,96.7682,92.2134,96.6453,91.1527,97.8078,94.8476,87.334,94.00850000000004,100.5377,92.7615,97.1026,,,,,,,,,,,,,,101.2837,,,,85.91460000000002,,
2016-06-14,,,,,,,,102.0937,99.3527,101.7271,97.58580000000002,,94.5476,96.9746,92.2554,96.4314,91.662,97.3333,94.4031,86.5866,93.4011,99.9854,91.9518,96.7292,,,,,,,,,,,,,,100.5855,,,,85.36260000000001,,
